,account_type,data_holder,txn_date,transaction_type,txn_count,total_amount_aud,avg_amount_aud
1650,savings,ING Australia,2026-03-26,debit,2,3244.05,1622.03
1651,savings,ING Australia,2026-03-28,credit,1,1484.77,1484.77
1652,savings,ING Australia,2026-03-28,debit,1,1473.47,1473.47
1653,savings,ING Australia,2026-03-29,debit,1,1082.16,1082.16
1654,savings,ING Australia,2026-03-30,debit,1,451.87,451.87
1655,savings,ING Australia,2026-03-31,debit,1,1228.69,1228.69
1656,savings,ING Australia,2026-04-02,credit,1,1861.8,1861.8
1657,savings,ING Australia,2026-04-02,debit,2,5817.09,2908.55
1658,savings,ING Australia,2026-04-03,credit,1,4414.84,4414.84
1659,savings,ING Australia,2026-04-03,debit,1,960.97,960.97
1660,savings,ING Australia,2026-04-04,credit,3,3122.72,1040.91
1661,savings,ING Australia,2026-04-04,debit,1,4324.79,4324.79
1662,savings,ING Australia,2026-04-05,credit,2,5695.1,2847.55
1663,savings,ING Australia,2026-04-05,debit,2,2282.92,1141.46
1664,savings,ING Australia,2026-04-06,credit,2,4913.75,2456.88
1665,savings,ING Australia,2026-04-06,debit,2,5306.55,2653.28
1666,savings,ING Australia,2026-04-08,credit,1,1159.09,1159.09
1667,savings,ING Australia,2026-04-08,debit,1,390.5,390.5
1668,savings,ING Australia,2026-04-09,credit,3,8130.49,2710.16
1669,savings,ING Australia,2026-04-09,debit,1,3434.14,3434.14
1670,savings,ING Australia,2026-04-10,debit,2,4484.3,2242.15
1671,savings,ING Australia,2026-04-12,credit,2,5200.67,2600.34
1672,savings,ING Australia,2026-04-13,debit,3,8214.31,2738.1
1673,savings,ING Australia,2026-04-14,credit,1,1957.12,1957.12
1674,savings,ING Australia,2026-04-15,credit,1,1845.25,1845.25
1675,savings,ING Australia,2026-04-15,debit,2,6267.62,3133.81
1676,savings,ING Australia,2026-04-16,credit,1,1115.99,1115.99
1677,savings,ING Australia,2026-04-17,credit,1,3923.92,3923.92
1678,savings,ING Australia,2026-04-17,debit,1,1355.06,1355.06
1679,savings,ING Australia,2026-04-18,credit,1,3035.7,3035.7
1680,savings,ING Australia,2026-04-18,debit,1,1188.26,1188.26
1681,savings,ING Australia,2026-04-19,credit,3,5717.05,1905.68
1682,savings,ING Australia,2026-04-19,debit,1,4278.2,4278.2
1683,savings,Macquarie Bank,2026-01-20,credit,1,958.04,958.04
1684,savings,Macquarie Bank,2026-01-20,debit,1,2475.52,2475.52
1685,savings,Macquarie Bank,2026-01-21,credit,1,2093.03,2093.03
1686,savings,Macquarie Bank,2026-01-21,debit,2,2903.11,1451.56
1687,savings,Macquarie Bank,2026-01-22,credit,2,5191.53,2595.76
1688,savings,Macquarie Bank,2026-01-23,credit,1,3507.34,3507.34
1689,savings,Macquarie Bank,2026-01-23,debit,2,7502.08,3751.04
1690,savings,Macquarie Bank,2026-01-24,credit,2,3701.06,1850.53
1691,savings,Macquarie Bank,2026-01-24,debit,1,2384.07,2384.07
1692,savings,Macquarie Bank,2026-01-25,debit,1,332.15,332.15
1693,savings,Macquarie Bank,2026-01-27,credit,1,1144.58,1144.58
1694,savings,Macquarie Bank,2026-01-27,debit,1,3787.05,3787.05
1695,savings,Macquarie Bank,2026-01-29,credit,1,1845.92,1845.92
1696,savings,Macquarie Bank,2026-01-30,credit,1,602.21,602.21
1697,savings,Macquarie Bank,2026-01-30,debit,1,2663.64,2663.64
1698,savings,Macquarie Bank,2026-01-31,credit,1,2821.29,2821.29
1699,savings,Macquarie Bank,2026-02-01,debit,1,4285.3,4285.3
1700,savings,Macquarie Bank,2026-02-02,credit,3,9108.51,3036.17
1701,savings,Macquarie Bank,2026-02-03,credit,2,5654.38,2827.19
1702,savings,Macquarie Bank,2026-02-03,debit,1,66.08,66.08
1703,savings,Macquarie Bank,2026-02-04,debit,3,6764.12,2254.71
1704,savings,Macquarie Bank,2026-02-05,debit,2,4912.44,2456.22
1705,savings,Macquarie Bank,2026-02-06,debit,1,3779.05,3779.05
1706,savings,Macquarie Bank,2026-02-07,credit,1,3368.25,3368.25
1707,savings,Macquarie Bank,2026-02-08,debit,1,849.39,849.39
1708,savings,Macquarie Bank,2026-02-09,credit,1,1926.48,1926.48
1709,savings,Macquarie Bank,2026-02-10,debit,2,7607.24,3803.62
1710,savings,Macquarie Bank,2026-02-11,credit,1,387.05,387.05
1711,savings,Macquarie Bank,2026-02-12,credit,1,2506.5,2506.5
1712,savings,Macquarie Bank,2026-02-13,debit,2,6084.08,3042.04
1713,savings,Macquarie Bank,2026-02-14,credit,3,5346.78,1782.26
1714,savings,Macquarie Bank,2026-02-14,debit,2,3934.05,1967.03
1715,savings,Macquarie Bank,2026-02-15,credit,2,5117.02,2558.51
1716,savings,Macquarie Bank,2026-02-15,debit,4,12186.7,3046.68
1717,savings,Macquarie Bank,2026-02-16,credit,2,4747.16,2373.58
1718,savings,Macquarie Bank,2026-02-16,debit,2,8115.87,4057.93
1719,savings,Macquarie Bank,2026-02-17,credit,2,2579.15,1289.58
1720,savings,Macquarie Bank,2026-02-17,debit,3,6442.41,2147.47
1721,savings,Macquarie Bank,2026-02-18,credit,1,4016.38,4016.38
1722,savings,Macquarie Bank,2026-02-19,credit,1,2645.47,2645.47
1723,savings,Macquarie Bank,2026-02-19,debit,1,2513.21,2513.21
1724,savings,Macquarie Bank,2026-02-20,credit,1,3468.47,3468.47
1725,savings,Macquarie Bank,2026-02-20,debit,1,1994.85,1994.85
1726,savings,Macquarie Bank,2026-02-21,credit,1,2942.06,2942.06
1727,savings,Macquarie Bank,2026-02-21,debit,2,4547.51,2273.76
1728,savings,Macquarie Bank,2026-02-22,credit,1,1042.31,1042.31
1729,savings,Macquarie Bank,2026-02-22,debit,1,1331.34,1331.34
1730,savings,Macquarie Bank,2026-02-23,debit,3,3651.05,1217.02
1731,savings,Macquarie Bank,2026-02-24,credit,2,4346.68,2173.34
1732,savings,Macquarie Bank,2026-02-24,debit,4,7139.45,1784.86
1733,savings,Macquarie Bank,2026-02-25,credit,2,4456.94,2228.47
1734,savings,Macquarie Bank,2026-02-25,debit,3,5424.66,1808.22
1735,savings,Macquarie Bank,2026-02-26,debit,1,2366.92,2366.92
1736,savings,Macquarie Bank,2026-02-27,credit,3,10014.61,3338.2
1737,savings,Macquarie Bank,2026-02-27,debit,1,3940.7,3940.7
1738,savings,Macquarie Bank,2026-02-28,credit,1,1424.64,1424.64
1739,savings,Macquarie Bank,2026-02-28,debit,1,3275.26,3275.26
1740,savings,Macquarie Bank,2026-03-01,credit,1,3014.64,3014.64
1741,savings,Macquarie Bank,2026-03-01,debit,3,4575.58,1525.19
1742,savings,Macquarie Bank,2026-03-03,debit,1,3536.3,3536.3
1743,savings,Macquarie Bank,2026-03-04,credit,2,7351.56,3675.78
1744,savings,Macquarie Bank,2026-03-05,debit,1,3654.24,3654.24
1745,savings,Macquarie Bank,2026-03-06,credit,1,242.11,242.11
1746,savings,Macquarie Bank,2026-03-07,credit,2,3592.86,1796.43
1747,savings,Macquarie Bank,2026-03-09,credit,2,5170.48,2585.24
1748,savings,Macquarie Bank,2026-03-09,debit,2,3260.09,1630.05
1749,savings,Macquarie Bank,2026-03-10,credit,1,3231.08,3231.08
1750,savings,Macquarie Bank,2026-03-10,debit,1,3842.45,3842.45
1751,savings,Macquarie Bank,2026-03-11,credit,1,715.64,715.64
1752,savings,Macquarie Bank,2026-03-11,debit,1,638.79,638.79
1753,savings,Macquarie Bank,2026-03-12,credit,2,2788.51,1394.25
1754,savings,Macquarie Bank,2026-03-12,debit,1,3177.83,3177.83
1755,savings,Macquarie Bank,2026-03-13,credit,2,3446.14,1723.07
1756,savings,Macquarie Bank,2026-03-13,debit,1,2468.61,2468.61
1757,savings,Macquarie Bank,2026-03-14,credit,3,8676.26,2892.09
1758,savings,Macquarie Bank,2026-03-15,credit,1,2350.42,2350.42
1759,savings,Macquarie Bank,2026-03-15,debit,1,2338.03,2338.03
1760,savings,Macquarie Bank,2026-03-16,credit,2,4540.41,2270.2
1761,savings,Macquarie Bank,2026-03-16,debit,1,3310.65,3310.65
1762,savings,Macquarie Bank,2026-03-17,credit,3,6459.12,2153.04
1763,savings,Macquarie Bank,2026-03-18,credit,1,2772.97,2772.97
1764,savings,Macquarie Bank,2026-03-19,credit,2,2681.3,1340.65
1765,savings,Macquarie Bank,2026-03-20,debit,2,5558.3,2779.15
1766,savings,Macquarie Bank,2026-03-21,credit,2,4108.03,2054.01
1767,savings,Macquarie Bank,2026-03-22,credit,1,2935.5,2935.5
1768,savings,Macquarie Bank,2026-03-22,debit,4,6081.81,1520.45
1769,savings,Macquarie Bank,2026-03-23,credit,2,6068.24,3034.12
1770,savings,Macquarie Bank,2026-03-23,debit,2,3027.94,1513.97
1771,savings,Macquarie Bank,2026-03-25,debit,1,3414.07,3414.07
1772,savings,Macquarie Bank,2026-03-26,debit,1,1222.29,1222.29
1773,savings,Macquarie Bank,2026-03-27,credit,2,1457.27,728.63
1774,savings,Macquarie Bank,2026-03-27,debit,1,965.61,965.61
1775,savings,Macquarie Bank,2026-03-28,debit,1,3162.23,3162.23
1776,savings,Macquarie Bank,2026-03-29,credit,1,3096.39,3096.39
1777,savings,Macquarie Bank,2026-03-30,credit,1,4189.7,4189.7
1778,savings,Macquarie Bank,2026-03-30,debit,2,5580.73,2790.36
1779,savings,Macquarie Bank,2026-03-31,credit,1,1072.02,1072.02
1780,savings,Macquarie Bank,2026-03-31,debit,1,2600.93,2600.93
1781,savings,Macquarie Bank,2026-04-02,credit,2,4543.59,2271.8
1782,savings,Macquarie Bank,2026-04-04,credit,1,1558.47,1558.47
1783,savings,Macquarie Bank,2026-04-04,debit,1,588.93,588.93
1784,savings,Macquarie Bank,2026-04-05,debit,1,1385.76,1385.76
1785,savings,Macquarie Bank,2026-04-06,credit,1,66.23,66.23
1786,savings,Macquarie Bank,2026-04-06,debit,1,2793.19,2793.19
1787,savings,Macquarie Bank,2026-04-07,credit,1,2260.12,2260.12
1788,savings,Macquarie Bank,2026-04-07,debit,1,3408.0,3408.0
1789,savings,Macquarie Bank,2026-04-08,credit,2,3031.75,1515.88
1790,savings,Macquarie Bank,2026-04-09,debit,1,1732.64,1732.64
1791,savings,Macquarie Bank,2026-04-10,credit,1,3703.95,3703.95
1792,savings,Macquarie Bank,2026-04-10,debit,1,2010.68,2010.68
1793,savings,Macquarie Bank,2026-04-11,debit,1,1898.03,1898.03
1794,savings,Macquarie Bank,2026-04-12,credit,3,5490.12,1830.04
1795,savings,Macquarie Bank,2026-04-12,debit,2,5860.08,2930.04
1796,savings,Macquarie Bank,2026-04-14,credit,2,5804.14,2902.07
1797,savings,Macquarie Bank,2026-04-14,debit,4,9389.18,2347.3
1798,savings,Macquarie Bank,2026-04-15,debit,1,4153.74,4153.74
1799,savings,Macquarie Bank,2026-04-16,credit,1,2644.33,2644.33
1800,savings,Macquarie Bank,2026-04-16,debit,3,8513.6,2837.87
1801,savings,Macquarie Bank,2026-04-17,debit,1,47.21,47.21
1802,savings,Macquarie Bank,2026-04-18,credit,1,3271.78,3271.78
1803,savings,Macquarie Bank,2026-04-18,debit,2,6191.24,3095.62
1804,savings,Macquarie Bank,2026-04-19,credit,1,2661.56,2661.56
1805,savings,Macquarie Bank,2026-04-19,debit,1,3495.46,3495.46
1806,savings,NAB,2026-01-19,debit,1,1438.02,1438.02
1807,savings,NAB,2026-01-20,debit,2,3080.38,1540.19
1808,savings,NAB,2026-01-21,credit,1,1846.39,1846.39
1809,savings,NAB,2026-01-21,debit,1,583.95,583.95
1810,savings,NAB,2026-01-22,credit,2,6304.73,3152.36
1811,savings,NAB,2026-01-23,credit,1,2958.68,2958.68
1812,savings,NAB,2026-01-24,credit,2,1294.25,647.13
1813,savings,NAB,2026-01-24,debit,1,3664.14,3664.14
1814,savings,NAB,2026-01-25,credit,1,219.31,219.31
1815,savings,NAB,2026-01-25,debit,2,3553.07,1776.53
1816,savings,NAB,2026-01-26,debit,1,4085.57,4085.57
1817,savings,NAB,2026-01-27,debit,1,205.45,205.45
1818,savings,NAB,2026-01-28,debit,2,5010.97,2505.48
1819,savings,NAB,2026-01-29,credit,3,4333.78,1444.59
1820,savings,NAB,2026-01-30,credit,2,3421.01,1710.51
1821,savings,NAB,2026-01-30,debit,3,8717.84,2905.95
1822,savings,NAB,2026-01-31,credit,2,5594.75,2797.38
1823,savings,NAB,2026-01-31,debit,1,999.43,999.43
1824,savings,NAB,2026-02-01,credit,1,3628.14,3628.14
1825,savings,NAB,2026-02-01,debit,1,2848.24,2848.24
1826,savings,NAB,2026-02-02,credit,2,5839.88,2919.94
1827,savings,NAB,2026-02-03,credit,1,2209.57,2209.57
1828,savings,NAB,2026-02-03,debit,1,1035.32,1035.32
1829,savings,NAB,2026-02-04,debit,2,7749.28,3874.64
1830,savings,NAB,2026-02-05,credit,2,6991.72,3495.86
1831,savings,NAB,2026-02-05,debit,2,3389.85,1694.92
1832,savings,NAB,2026-02-06,credit,2,1462.33,731.16
1833,savings,NAB,2026-02-07,credit,2,4587.69,2293.84
1834,savings,NAB,2026-02-07,debit,1,1650.84,1650.84
1835,savings,NAB,2026-02-08,credit,2,5230.05,2615.03
1836,savings,NAB,2026-02-08,debit,1,2140.25,2140.25
1837,savings,NAB,2026-02-09,credit,1,2239.57,2239.57
1838,savings,NAB,2026-02-09,debit,1,2771.67,2771.67
1839,savings,NAB,2026-02-10,credit,2,453.3,226.65
1840,savings,NAB,2026-02-10,debit,2,1693.43,846.72
1841,savings,NAB,2026-02-11,credit,3,3498.06,1166.02
1842,savings,NAB,2026-02-11,debit,1,2128.51,2128.51
1843,savings,NAB,2026-02-12,credit,1,1186.3,1186.3
1844,savings,NAB,2026-02-12,debit,1,3666.31,3666.31
1845,savings,NAB,2026-02-13,credit,1,1172.14,1172.14
1846,savings,NAB,2026-02-14,debit,1,1810.4,1810.4
1847,savings,NAB,2026-02-15,credit,2,7349.35,3674.68
1848,savings,NAB,2026-02-15,debit,3,7479.74,2493.25
1849,savings,NAB,2026-02-16,credit,4,7835.87,1958.97
1850,savings,NAB,2026-02-17,debit,2,516.6,258.3
1851,savings,NAB,2026-02-18,credit,3,2606.36,868.79
1852,savings,NAB,2026-02-18,debit,4,8260.75,2065.19
1853,savings,NAB,2026-02-19,debit,2,1862.25,931.13
1854,savings,NAB,2026-02-20,credit,1,2381.83,2381.83
1855,savings,NAB,2026-02-21,credit,2,6535.79,3267.89
1856,savings,NAB,2026-02-21,debit,1,1950.67,1950.67
1857,savings,NAB,2026-02-22,credit,1,1147.99,1147.99
1858,savings,NAB,2026-02-22,debit,1,2850.93,2850.93
1859,savings,NAB,2026-02-23,credit,3,4926.33,1642.11
1860,savings,NAB,2026-02-23,debit,1,480.98,480.98
1861,savings,NAB,2026-02-24,credit,2,2360.63,1180.32
1862,savings,NAB,2026-02-25,credit,2,3737.26,1868.63
1863,savings,NAB,2026-02-25,debit,3,6772.92,2257.64
1864,savings,NAB,2026-02-27,credit,1,2733.07,2733.07
1865,savings,NAB,2026-02-27,debit,3,5989.85,1996.62
1866,savings,NAB,2026-02-28,credit,2,1902.81,951.4
1867,savings,NAB,2026-02-28,debit,2,5143.79,2571.9
1868,savings,NAB,2026-03-01,debit,2,5186.15,2593.07
1869,savings,NAB,2026-03-02,debit,1,4369.08,4369.08
1870,savings,NAB,2026-03-03,credit,3,5393.41,1797.8
1871,savings,NAB,2026-03-03,debit,1,4447.09,4447.09
1872,savings,NAB,2026-03-04,credit,2,3707.06,1853.53
1873,savings,NAB,2026-03-05,credit,3,4053.51,1351.17
1874,savings,NAB,2026-03-05,debit,2,4805.53,2402.76
1875,savings,NAB,2026-03-06,credit,1,4470.19,4470.19
1876,savings,NAB,2026-03-07,credit,3,10456.27,3485.42
1877,savings,NAB,2026-03-07,debit,4,8365.23,2091.31
1878,savings,NAB,2026-03-08,credit,3,3520.7,1173.57
1879,savings,NAB,2026-03-08,debit,2,4489.39,2244.69
1880,savings,NAB,2026-03-09,credit,2,345.59,172.8
1881,savings,NAB,2026-03-10,debit,1,1616.66,1616.66
1882,savings,NAB,2026-03-11,debit,1,3497.82,3497.82
1883,savings,NAB,2026-03-12,debit,2,5173.68,2586.84
1884,savings,NAB,2026-03-14,debit,2,2411.94,1205.97
1885,savings,NAB,2026-03-15,credit,2,3902.52,1951.26
1886,savings,NAB,2026-03-15,debit,1,3739.92,3739.92
1887,savings,NAB,2026-03-16,credit,2,4747.42,2373.71
1888,savings,NAB,2026-03-16,debit,1,2234.63,2234.63
1889,savings,NAB,2026-03-17,credit,4,9597.97,2399.49
1890,savings,NAB,2026-03-17,debit,2,6982.2,3491.1
1891,savings,NAB,2026-03-18,credit,2,6481.52,3240.76
1892,savings,NAB,2026-03-18,debit,1,3759.33,3759.33
1893,savings,NAB,2026-03-19,credit,1,2874.22,2874.22
1894,savings,NAB,2026-03-19,debit,5,10251.5,2050.3
1895,savings,NAB,2026-03-20,debit,1,1584.85,1584.85
1896,savings,NAB,2026-03-21,debit,2,7273.41,3636.7
1897,savings,NAB,2026-03-22,credit,2,1009.38,504.69
1898,savings,NAB,2026-03-23,credit,2,6817.73,3408.86
1899,savings,NAB,2026-03-23,debit,1,2453.55,2453.55
1900,savings,NAB,2026-03-24,credit,2,5492.76,2746.38
1901,savings,NAB,2026-03-24,debit,1,891.65,891.65
1902,savings,NAB,2026-03-25,credit,1,102.98,102.98
1903,savings,NAB,2026-03-25,debit,2,2358.15,1179.08
1904,savings,NAB,2026-03-26,credit,1,4475.88,4475.88
1905,savings,NAB,2026-03-26,debit,2,6488.09,3244.05
1906,savings,NAB,2026-03-27,credit,2,8892.44,4446.22
1907,savings,NAB,2026-03-27,debit,1,1184.32,1184.32
1908,savings,NAB,2026-03-28,credit,2,3611.61,1805.81
1909,savings,NAB,2026-03-28,debit,4,12436.57,3109.14
1910,savings,NAB,2026-03-29,credit,2,4667.55,2333.78
1911,savings,NAB,2026-03-29,debit,1,3211.47,3211.47
1912,savings,NAB,2026-03-30,credit,2,4731.91,2365.95
1913,savings,NAB,2026-03-31,credit,3,8025.35,2675.12
1914,savings,NAB,2026-03-31,debit,2,954.29,477.14
1915,savings,NAB,2026-04-01,credit,3,11701.68,3900.56
1916,savings,NAB,2026-04-01,debit,3,6728.73,2242.91
1917,savings,NAB,2026-04-02,credit,2,5430.65,2715.32
1918,savings,NAB,2026-04-02,debit,3,5599.86,1866.62
1919,savings,NAB,2026-04-04,debit,2,2552.14,1276.07
1920,savings,NAB,2026-04-05,credit,2,5972.28,2986.14
1921,savings,NAB,2026-04-05,debit,1,1303.04,1303.04
1922,savings,NAB,2026-04-06,credit,2,1268.76,634.38
1923,savings,NAB,2026-04-06,debit,2,2673.91,1336.95
1924,savings,NAB,2026-04-07,debit,2,5667.22,2833.61
1925,savings,NAB,2026-04-08,debit,2,3553.7,1776.85
1926,savings,NAB,2026-04-10,debit,1,2906.21,2906.21
1927,savings,NAB,2026-04-11,credit,2,129.19,64.59
1928,savings,NAB,2026-04-12,credit,1,124.41,124.41
1929,savings,NAB,2026-04-13,debit,3,6039.04,2013.01
1930,savings,NAB,2026-04-14,credit,1,737.58,737.58
1931,savings,NAB,2026-04-14,debit,1,4485.68,4485.68
1932,savings,NAB,2026-04-15,debit,1,538.31,538.31
1933,savings,NAB,2026-04-16,credit,1,3936.57,3936.57
1934,savings,NAB,2026-04-17,debit,1,758.1,758.1
1935,savings,NAB,2026-04-18,credit,4,11683.72,2920.93
1936,savings,NAB,2026-04-18,debit,5,9611.41,1922.28
1937,savings,NAB,2026-04-19,debit,1,787.86,787.86
1938,savings,Westpac,2026-01-20,credit,1,2513.35,2513.35
1939,savings,Westpac,2026-01-20,debit,1,420.71,420.71
1940,savings,Westpac,2026-01-21,credit,1,1794.57,1794.57
1941,savings,Westpac,2026-01-21,debit,1,1217.04,1217.04
1942,savings,Westpac,2026-01-22,credit,2,8533.62,4266.81
1943,savings,Westpac,2026-01-23,debit,1,4184.36,4184.36
1944,savings,Westpac,2026-01-24,credit,1,2015.75,2015.75
1945,savings,Westpac,2026-01-25,credit,2,4139.6,2069.8
1946,savings,Westpac,2026-01-25,debit,1,2814.63,2814.63
1947,savings,Westpac,2026-01-27,credit,1,1840.34,1840.34
1948,savings,Westpac,2026-01-27,debit,3,8228.27,2742.76
1949,savings,Westpac,2026-01-28,credit,3,6171.95,2057.32
1950,savings,Westpac,2026-01-29,debit,2,3945.46,1972.73
1951,savings,Westpac,2026-01-30,credit,1,4074.54,4074.54
1952,savings,Westpac,2026-01-31,credit,2,4664.82,2332.41
1953,savings,Westpac,2026-02-01,credit,4,10016.12,2504.03
1954,savings,Westpac,2026-02-01,debit,1,2036.04,2036.04
1955,savings,Westpac,2026-02-02,credit,3,7568.45,2522.82
1956,savings,Westpac,2026-02-03,debit,2,6460.41,3230.2
1957,savings,Westpac,2026-02-04,debit,1,855.54,855.54
1958,savings,Westpac,2026-02-07,debit,1,3106.72,3106.72
1959,savings,Westpac,2026-02-08,debit,2,6410.2,3205.1
1960,savings,Westpac,2026-02-10,credit,1,2257.3,2257.3
1961,savings,Westpac,2026-02-10,debit,1,3734.2,3734.2
1962,savings,Westpac,2026-02-11,debit,1,2500.73,2500.73
1963,savings,Westpac,2026-02-12,credit,1,666.41,666.41
1964,savings,Westpac,2026-02-13,credit,1,3903.55,3903.55
1965,savings,Westpac,2026-02-17,credit,2,5259.42,2629.71
1966,savings,Westpac,2026-02-17,debit,1,911.64,911.64
1967,savings,Westpac,2026-02-18,credit,2,5915.72,2957.86
1968,savings,Westpac,2026-02-19,debit,1,4059.9,4059.9
1969,savings,Westpac,2026-02-22,credit,1,4206.14,4206.14
1970,savings,Westpac,2026-02-22,debit,3,4549.51,1516.5
1971,savings,Westpac,2026-02-23,debit,1,90.89,90.89
1972,savings,Westpac,2026-02-24,credit,2,2542.26,1271.13
1973,savings,Westpac,2026-02-24,debit,1,1800.38,1800.38
1974,savings,Westpac,2026-02-25,debit,1,2351.22,2351.22
1975,savings,Westpac,2026-02-28,credit,2,1844.17,922.09
1976,savings,Westpac,2026-03-02,credit,1,2085.34,2085.34
1977,savings,Westpac,2026-03-03,credit,2,1535.72,767.86
1978,savings,Westpac,2026-03-04,debit,2,6525.29,3262.64
1979,savings,Westpac,2026-03-05,credit,1,2215.78,2215.78
1980,savings,Westpac,2026-03-05,debit,1,3594.92,3594.92
1981,savings,Westpac,2026-03-06,credit,1,2595.57,2595.57
1982,savings,Westpac,2026-03-07,debit,1,3482.19,3482.19
1983,savings,Westpac,2026-03-08,credit,1,3125.24,3125.24
1984,savings,Westpac,2026-03-09,credit,1,23.55,23.55
1985,savings,Westpac,2026-03-09,debit,1,260.53,260.53
1986,savings,Westpac,2026-03-11,credit,2,4206.95,2103.47
1987,savings,Westpac,2026-03-12,credit,1,3882.5,3882.5
1988,savings,Westpac,2026-03-12,debit,2,3355.31,1677.66
1989,savings,Westpac,2026-03-14,credit,1,1792.52,1792.52
1990,savings,Westpac,2026-03-15,credit,2,5293.31,2646.66
1991,savings,Westpac,2026-03-15,debit,1,4224.64,4224.64
1992,savings,Westpac,2026-03-16,debit,1,4164.57,4164.57
1993,savings,Westpac,2026-03-18,credit,2,5847.59,2923.8
1994,savings,Westpac,2026-03-19,credit,1,3452.99,3452.99
1995,savings,Westpac,2026-03-19,debit,1,2389.48,2389.48
1996,savings,Westpac,2026-03-20,credit,1,1791.14,1791.14
1997,savings,Westpac,2026-03-20,debit,1,4457.2,4457.2
1998,savings,Westpac,2026-03-21,debit,1,2164.93,2164.93
1999,savings,Westpac,2026-03-22,credit,2,2806.38,1403.19
2000,savings,Westpac,2026-03-22,debit,1,583.0,583.0
2001,savings,Westpac,2026-03-23,debit,1,4075.9,4075.9
2002,savings,Westpac,2026-03-24,credit,2,3658.65,1829.32
2003,savings,Westpac,2026-03-24,debit,2,4617.1,2308.55
2004,savings,Westpac,2026-03-25,credit,2,4097.64,2048.82
2005,savings,Westpac,2026-03-25,debit,1,1012.87,1012.87
2006,savings,Westpac,2026-03-26,credit,1,4287.36,4287.36
2007,savings,Westpac,2026-03-26,debit,2,3517.17,1758.59
2008,savings,Westpac,2026-03-27,credit,1,1423.99,1423.99
2009,savings,Westpac,2026-03-28,credit,1,2315.67,2315.67
2010,savings,Westpac,2026-03-29,debit,2,8312.6,4156.3
2011,savings,Westpac,2026-03-30,credit,2,6142.94,3071.47
2012,savings,Westpac,2026-03-30,debit,1,4360.03,4360.03
2013,savings,Westpac,2026-03-31,credit,2,4185.82,2092.91
2014,savings,Westpac,2026-04-01,credit,2,4566.22,2283.11
2015,savings,Westpac,2026-04-01,debit,1,2719.53,2719.53
2016,savings,Westpac,2026-04-02,credit,1,3970.38,3970.38
2017,savings,Westpac,2026-04-02,debit,1,2330.29,2330.29
2018,savings,Westpac,2026-04-03,credit,1,3930.65,3930.65
2019,savings,Westpac,2026-04-04,credit,1,1353.31,1353.31
2020,savings,Westpac,2026-04-04,debit,1,955.24,955.24
2021,savings,Westpac,2026-04-05,credit,1,385.35,385.35
2022,savings,Westpac,2026-04-05,debit,1,407.14,407.14
2023,savings,Westpac,2026-04-06,credit,1,4266.02,4266.02
2024,savings,Westpac,2026-04-07,credit,1,1132.54,1132.54
2025,savings,Westpac,2026-04-09,debit,1,166.22,166.22
2026,savings,Westpac,2026-04-10,debit,2,5864.34,2932.17
2027,savings,Westpac,2026-04-11,credit,1,2760.31,2760.31
2028,savings,Westpac,2026-04-12,debit,1,4098.11,4098.11
2029,savings,Westpac,2026-04-13,credit,1,1224.04,1224.04
2030,savings,Westpac,2026-04-13,debit,2,4708.25,2354.13
2031,savings,Westpac,2026-04-14,credit,1,4019.63,4019.63
2032,savings,Westpac,2026-04-14,debit,1,628.09,628.09
2033,savings,Westpac,2026-04-15,credit,1,2343.69,2343.69
2034,savings,Westpac,2026-04-15,debit,1,1770.24,1770.24
2035,savings,Westpac,2026-04-16,credit,1,1282.12,1282.12
2036,savings,Westpac,2026-04-16,debit,1,4079.62,4079.62
2037,savings,Westpac,2026-04-17,credit,1,1731.91,1731.91
2038,savings,Westpac,2026-04-18,credit,1,2219.49,2219.49
2039,savings,Westpac,2026-04-18,debit,1,1169.8,1169.8
2040,savings,Westpac,2026-04-19,credit,1,3612.65,3612.65
2041,savings,Westpac,2026-04-19,debit,1,2746.75,2746.75
2042,term_deposit,ANZ,2026-01-22,debit,1,2260.54,2260.54
2043,term_deposit,ANZ,2026-01-23,debit,1,2401.1,2401.1
2044,term_deposit,ANZ,2026-01-24,debit,1,882.56,882.56
2045,term_deposit,ANZ,2026-01-25,debit,1,3973.37,3973.37
2046,term_deposit,ANZ,2026-01-27,credit,1,358.7,358.7
2047,term_deposit,ANZ,2026-01-29,debit,2,4705.93,2352.96
2048,term_deposit,ANZ,2026-01-31,credit,1,194.28,194.28
2049,term_deposit,ANZ,2026-01-31,debit,1,826.22,826.22
2050,term_deposit,ANZ,2026-02-03,credit,1,665.11,665.11
2051,term_deposit,ANZ,2026-02-04,credit,2,3604.78,1802.39
2052,term_deposit,ANZ,2026-02-04,debit,1,3545.13,3545.13
2053,term_deposit,ANZ,2026-02-07,credit,1,166.45,166.45
2054,term_deposit,ANZ,2026-02-08,credit,1,77.92,77.92
2055,term_deposit,ANZ,2026-02-10,credit,1,1992.21,1992.21
2056,term_deposit,ANZ,2026-02-11,credit,1,714.93,714.93
2057,term_deposit,ANZ,2026-02-11,debit,1,4177.9,4177.9
2058,term_deposit,ANZ,2026-02-12,credit,1,1676.64,1676.64
2059,term_deposit,ANZ,2026-02-12,debit,2,5527.58,2763.79
2060,term_deposit,ANZ,2026-02-15,credit,1,833.0,833.0
2061,term_deposit,ANZ,2026-02-15,debit,1,2428.33,2428.33
